,modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio
647,Celular Xiaomi Redmi Note 8T Versão Global 128GB Desbloqueado Azul,"R$ 1.549,90","R$ 1.549,90", Dez/2019,jacotei.com.br,https://www.jacotei.com.br/celular-xiaomi-redmi-note-8t-versao-global-128gb-desbloqueado-azul/p
648,"Smartphone Asus Zenfone Max M1 32GB 2GB Tela de 5,2"" Câmera Dual 13MP e 5mp Bateria 4100mah Dourado","R$ 1.546,88","R$ 1.546,88", Nov/2018,na.ssl-,https://track2.jacotei.com.br/r?h=eJxNUVFr2zAY%2FCtCD2WD1JYsK1YCoSQprHtIKXRPZRC%2BSJ8TE1kyspy0K%2F3vlbOyTKCHu9Mn3Z3e6QlD33hH55RnnE5ofOswAW0bfUywC94MOtL5Ox2CTcIhxq6f5%2Fn5fM6ghT%2FeZdq32S7kpstXrHrgfPVSqTxgvYBeb029vbJcKimrqWLjyu8i7BcF45WQU3VbsBsdEGJzwoVQTAjxDy%2Bffz4urrfc2MYd195gesAlj7rTdM4yJSf0BHZI9rksp5lSE%2BqgHdM8txBid%2FAOybIfevKCrh7BBl7JhhNR%2FFiRcf9CC8QgkZPiNyXruxYDkPsBLOFi80SS0HZkBRFDA6TkjLVwIPd%2BCGD8tbvBQd83e4cmcb6uMWwbk3hQFbIpoJKCMVOyYlaWZa2UqHdsNyvH9vvoA15OCz7m%2BYu%2FUiwvdZNvGwhHjE8WNH4f4yc%2Fex%2FeLmOy%2Bo%2F4mlujHSwE%2BpGkoMefLmczNMLQj08fnpvk
649,UMI Plus E 5.5 '' 1080P Touch ID 6GB + 64GB Octa Core Helio P20 2.3GHZ Smartphone,"R$ 1.540,90","R$ 1.540,90", Mar/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUu9r2zAQ%2FVeERvJlqaMflixnhJGlS1tYaWHbl30psnRqTB3Lk%2B2GUvq%2F9%2BK1bAMh3Xv3Dr076Zk%2BQurr2NIV5RmnCzo8dYDANbV7QNil6Ec30NUzHVODif0wdP1quRySdQ%2BQRGa9muLMxcM7u5zKP1vn1sK5AEYIH7xRXlaFkKoIuVeBmTIEPa%2FXqjQcXMkBnPSh4sEYHTiIeVwrXzng3mknjJWuUkyWOTd%2BnsDXCdxwh67Wk6eZ3MzEDtfxeMzsAVLtbGv7k62sSshPrQwRIy6MUkUh82ImdyHZ9vdMnm92386YPBNMaj4TGjqbkK3E0Ya6qa2PPbKxa%2F9IN9uba8T7BmETj5BwVq5zdMUyoxb00TYjjpGrnGXlgrboB2f38%2FqK3DZjT74SlSky%2FyDLT9NGODPslvyIo9uTq3OiL76Qj0TneNy4wZJtTEAuoakjuRWMiExeXP4i3w82Dd0%2BtvD33UZsua%2FvW%2FDIxRAg3dUeechLEXSpFWOV1lZAlVvGdW51CbwwJar7AW%2BZ1FK9ozfjm%2F%2FGeWrVDnAf09MkV8U%2FxFvFFpqxsYm%2BYCq50%2B9iFpQOnr68AoHPv4s%3D
650,Smartphone Samsung Galaxy A7 SM-A750G Desbloqueado GSM Dual Chip 128GB Android 8.0 Preto,"R$ 1.813,41","R$ 1.532,39", Dez/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-sm-a750g-desbloqueado-gsm-dual-chip-128gb-android-8-0-preto/p
651,Smartphone Asus Zenfone Max Pro M2 ZB631KL Desbloqueado Dual Chip 128GB Android 8.0 Black Saphire,"R$ 1.529,10","R$ 1.529,10", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-pro-m2-zb631kl-desbloqueado-dual-chip-128gb-android-8-0-black-saphire/p
652,Smartphone Xiaomi Redmi Note 7 4gb Ram Tela 6.3 128gb Câmera Dupla 48+5mp Azul,"R$ 1.528,55","R$ 1.528,55", Mar/2020,suc.webcontinental.com.br,https://track2.jacotei.com.br/r?h=eJxVkVlr3DAQgP%2BKENgvjby6vLYXTFg25KW0lLTQvgWtJG%2FctS2jI9s05L93bLaXEIPm0Mw3M6%2F42frQuwnvMCsYvsHxZbag6KHXZ1Bn70zSEe9ecfIDOJ5inMNus4le6bP1hTLRuSGwQrtxo8%2BbW9VKwSnNdctFPrecC940pczn0H54%2F4lSWgm6HL7Nfbtmy8Q%2B4%2FdwL5dLcbFH7abYT3aKaliyFkcPvjAqH%2BcnN1nyo1du7Im3BuTkoiUVkacj8Wok0Q6KbAVhvAaLznh5ECD2fLReEZNmcMualONM1M80QOJrh%2FASlFPZZOI%2BxfExuOS1zcTdd6WhRJ%2BHlkmZB90KXpJGCKhSwYD0rPGOFnV5g5%2FVkGB2rOR1UYI%2BqXEZ5ec%2F5OjbSo4eFnL0EdKiCgE5elAj%2BgLkaFsItKKjw%2B1CjO4WYiTrd0CM9kD8d0VpUiH0p8kasLmus%2F6xN2CXSlPV0I43nJmm07YSVphOVqbWNWNLdIjO2zW6YvS3esX9%2Bt8Clg5VtCfnX9b4svrHcP1xsEMalMdv4PIwDUw7WRpKj%2FjtF%2BqEvZI%3D
653,iPhone 6s Apple 4G 32GB 4.7” Prata,"R$ 2.399,00","R$ 1.522,80", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-prata/p
654,Smartphone Samsung Galaxy A9 SM-A920F/DS Desbloqueado 128GB Dual Chip Android 8.0 Preto,"R$ 3.491,03","R$ 1.519,05", Jan/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a9-sm-a920f-ds-desbloqueado-128gb-dual-chip-android-8-0-preto/p
655,Celular Xiaomi Mi8 Lite Desbloqueado GSM 64GB Dual Chip Android 8.1 Preto,"R$ 1.519,00","R$ 1.519,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-xiaomi-mi8-lite-desbloqueado-gsm-64gb-android-8-1-preto/p
656,Smartphone Lg G5 Android Octa Core Tela 5.3' 32Gb 4G Câmera 16Mp Prata,"R$ 1.509,55","R$ 1.509,55", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkc1OwzAQhF%2FF8qFccGLHcX4qVQh6yKWISnBHztopoUkcOQ4VQrw7m4qqcJzZkWa%2F3S%2F6Yf3UuoGuqYgEvaXhc7QooGvhiHL0zswQ6PqLzr7DwVsI47SO49PpFIH23jZu9hG4Pqp9%2FNxrH8Y3N1i2q1il2P1gvGsNe4Kg2dZ5y15sp5liksmkemBpxba6t14zkT3u2d7roOMxftwLmRZCiPRuDv3rhBVgN%2B8aXLDtarF6a9q532DvuArH5%2F%2BBcHxqGus3TZMZENCwojQlS7UWrDBJwpKGl1DXPMsgW5mdO2wSnnAupeBcJLxEbhiBrnlUqFv6obsZTyIULyOFesCF8RBXVrI7kEqRX1aysJKFlSysREXyhiBsTdKKbO8WWIKwIznDXi8%2BD3qa2sNgDXpu2f%2B1NegXSuhSGqUtFMIASJNJXoMCbqTM8xzTU8C2czovsov8XXN7%2BdECpYM9OP95jqr8j3EJ227utKffOPKwlNdG1qmS9PsHVMOuSg%3D%3D
657,Smartphone Samsung Galaxy A8 Plus SM-A730F Desbloqueado GSM Dual Chip 64GB Android 7.1 Ametista,"R$ 1.699,99","R$ 1.503,06", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a8-plus-sm-a730f-desbloqueado-gsm-dual-chip-64gb-android-7-1-ametista/p
658,Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Azul,"R$ 1.899,00","R$ 1.502,12", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-azul/p
659,Smartphone Xiaomi Redmi Note 8T Desbloqueado 128GB Dual Chip Versão Global Android 9.1 Pie Cinza,"R$ 1.499,99","R$ 1.499,99", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-128gb-dual-chip-versao-global-android-9-1-pie-cinza/p
660,Smartphone LG K10 M320TV Power Desbloqueado GSM 32GB Dual Chip TV Digital Android 7.0 Titânio,"R$ 1.499,00","R$ 1.499,00", Abr/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k10-m320tv-power-desbloqueado-gsm-32gb-dual-chip-tv-digital-android-7-0-titanio/p
661,Smartphone Sony Xperia Xa1 G3116 Desbloqueado GSM Dual Chip 32GB Android 7.0 Branco,"R$ 1.700,00","R$ 1.499,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-xa1-g3116-desbloqueado-gsm-dual-chip-32gb-android-7-0-branco/p
662,Smartphone Asus Zenfone 5 Selfie Pro ZC600KL Desbloqueado GSM 128GB Android 7.0 Branco,"R$ 2.175,00","R$ 1.499,00", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-5-selfie-pro-zc600kl-desbloqueado-gsm-128gb-android-7-0-branco/p
663,Smartphone Samsung Galaxy J7 Pro SM-J730G Desbloqueado GSM Dual Chip 64GB Android 7.0 Dourado,"R$ 2.340,31","R$ 1.499,00", Out/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j7-pro-sm-j730g-desbloqueado-gsm-dual-chip-64gb-android-7-0-dourado/p
664,iPhone SE Apple 16GB 4” 4G iOS 9 Ouro Rosa,"R$ 1.709,90","R$ 1.499,00", Mai/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-se-apple-16gb-4-4g-ios-9-ouro-rosa/p
665,Smartphone Asus Zenfone 5 Selfie Pro ZC600KL Desbloqueado GSM 128GB Android 7.0 Vermelho,"R$ 2.752,52","R$ 1.499,00", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-5-selfie-pro-zc600kl-desbloqueado-gsm-128gb-android-7-0-vermelho/p
666,Smartphone Sony Xperia Xa1 G3116 Desbloqueado GSM Dual Chip 32GB Android 7.0 Rose,"R$ 1.499,00","R$ 1.499,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-xa1-g3116-desbloqueado-gsm-dual-chip-32gb-android-7-0-rose/p
667,"Smartphone Motorola One Action 128GB Azul Denim Câmera Tripla 12 MP + 5 MP + 16 MP Tela 6,3"" XT2013-1","R$ 1.499,00","R$ 1.499,00", Mar/2020,statics.angeloni.com.br,https://track2.jacotei.com.br/r?h=eJxNkm9r2zAQxr%2BKECRvFrnWX9uBULKUDgZlg%2BXFXgyCLJ9TU9systyuK%2F3uPbvpNrAl3XOP0e%2Fu%2FEIfIYyN7%2BmW8oTTDY3PA2Dg2sY9YDgEX00u0u0LnUKLifsYh3F7dRWDdQ8QRGIrvZwT57sP9Wr5%2FNo6t0vrrNBOcZ7zTNhCZWmZ6dyikKqMm2Ld7HRZZtaJEsDJqi55nQtTg03XfqcrbcqsVqqoC5nVRmiOFsjWAaomgIsnpNotTCu5X4lbfJ6enhLbn6H1fTNDJWVAFVqIweNhwHfsbIjDve%2BBdT764FvL5sC6iL1gXOTnktk%2FU8sq6JuOOdtBsCyGZkAnF6wbmJ4XbuY1AqpGst9RpFwyzpTMucn1St5OsTuNfgoOVvLmqz34CM1KmFnusISpQ9kNFjvtBke3aZLrDX207YRD4KooknRDe7wdO%2F%2FjLzS5u0CTbxjsF2iC0F8%2Bkz1Ck5sZmhyuZ2hyXKAxTe6%2Bk09Ev2%2FczPsRwYnZyF%2BU%2FDy%2Bs%2F%2F7BabejmNz7qFCzdc1hFNToa65yiurZO20FaWyJgUDXHAckuVSSXSPiAeLW3JtPuJLHfvLbOaabYSzD8%2BLVWf%2FCRfvAdqptYG%2BYiq4%2BfI6q%2FNCKPr6BlL72k8%3D
668,Smartphone Samsung Galaxy A8 Plus SM-A730F Desbloqueado GSM Dual Chip 64GB Android 7.1 Dourado,"R$ 2.686,00","R$ 1.495,12", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a8-plus-sm-a730f-desbloqueado-gsm-dual-chip-64gb-android-7-1-dourado/p
669,iPhone 6s Apple 4G 16GB 4.7” Cinza Espacial,"R$ 1.494,60","R$ 1.494,60", Nov/2015,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-16gb-4-7-cinza-espacial/p
670,Smartphone Huawei Mate 10 Lite Desbloqueado GSM Dual Chip 64GB Android 7.0 Preto,"R$ 1.499,00","R$ 1.493,66", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-mate-10-lite-desbloqueado-gsm-dual-chip-64gb-android-7-0-preto/p
671,Smartphone Xiaomi Redmi Note 6 Pro 64GB Dual Chip Tela 6.26 Câmera Dupla 12MP+5MP,"R$ 1.489,00","R$ 1.489,00", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-6-pro-64gb-dual-chip-tela-6-26-camera-dupla-12mp-5mp/p
672,Smartphone Asus Zenfone Zoom S ZE553KL Desbloqueado Dual Chip GSM 64GB Android 6.0 Rose,"R$ 1.599,99","R$ 1.471,99", Mai/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-zoom-s-ze553kl-desbloqueado-dual-chip-gsm-64gb-android-6-0-rose/p
673,Smartphone Asus Zenfone Zoom S ZE553KL Desbloqueado Dual Chip 64GB Android 6.0 Prata,"R$ 2.652,51","R$ 1.471,99", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-zoom-s-ze553kl-desbloqueado-dual-chip-64gb-android-6-0-prata/p
674,"Smartphone Tela 6,3 Pol. Full Hd Câmera Preto Multilaser","R$ 1.471,12","R$ 1.471,12", Fev/2020,suc.webcontinental.com.br,https://track2.jacotei.com.br/r?h=eJxVkGtr2zAUhv%2BKEdifIkcXy3YCppSMMBiFwAb7WJRjpfEiW0aXhlL633ccsm4DIfSem57zvpNX48PgJrIlvORkReLbbFCAHeCCcvauTxDJ9p0kbzFxjnEO2%2FU6eg0X40vdR%2Bds4CW4cQ2X9YPuKikYK6ATspg7wTeCiaYu5tA9fTswhqJlrFKVKnx3m5bLx1zs8Vyv1%2FJqjuCmOExmitouU8ujx1wYtY%2Fz2U2GRmM1rSWdnaWnZC099xRyoXYSr0cxGq%2Fp7E10dEw2DlYHs0y4r4Iv0bZKyVzuUxyfg0seTC6%2F%2FNLgohmK0PGqKgJ0Uii6kRK%2FatAJmIFsWdmqFXnVNqFJvGrQM7Eikx4Xz75%2FImY%2FEDGrVzI7OFtme4TMvvbZ7mFhyw4LW%2Fb0yfbX9TTpEIaXyfQYc6eT8c9Dj3HWClBMA6t0q45cwUb0%2FbEWvJYSNkZgdYjOm1t1w9kfeQf7%2BZ%2Bnyy46mhfn3271qvkncO%2FYGZus9uQDUx73Jj0HXmshycdvWPOw7Q%3D%3D
675,Smartphone Xiaomi Redmi Note 8T Desbloqueado 128GB Dual Chip Versão Global Android 9.1 Pie Preto,"R$ 1.889,90","R$ 1.462,91", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-128gb-dual-chip-versao-global-android-9-1-pie-preto/p
676,Smartphone Samsung Galaxy A7 SM-A750G Desbloqueado GSM Claro Dual Chip 64GB Android 8.0 Preto,"R$ 1.459,90","R$ 1.459,90", Fev/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-sm-a750g-desbloqueado-gsm-claro-dual-chip-64gb-android-8-0-preto/p
677,Smartphone Alcatel Hero 2C Desbloqueado GSM 16GB Single Chip Android 4.4 Cinza Chumbo,"R$ 1.534,99","R$ 1.458,24", Set/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-alcatel-hero-2c-desbloqueado-gsm-16gb-single-chip-android-4-4-cinza-chumbo/p
678,Smartphone LG Q6+ LGM700TV Desbloqueado GSM Dual Chip 64GB TV Digital Android 7.0 Platinum,"R$ 1.456,66","R$ 1.456,66", Set/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-q6-lgm700tv-desbloqueado-gsm-dual-chip-64gb-tv-digital-android-7-0-platinum/p
679,Smartphone Huawei P30 Lite Desbloqueado 128GB Dual Chip Android 9.0 Preto,"R$ 1.697,16","R$ 1.455,00", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-p30-lite-desbloqueado-128gb-dual-chip-android-9-0-preto/p
680,Smartphone Xiaomi Redmi Note 6 Pro Desbloqueado Dual Chip 64GB Android Preto,"R$ 2.002,67","R$ 1.450,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-6-pro-desbloqueado-gsm-64gb-android-preto/p
681,Smartphone Motorola Novo Moto X Play XT1563 3ª Geração Desbloqueado GSM Dual Chip 4G 32GB,"R$ 1.449,99","R$ 1.449,99", Jan/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-novo-moto-x-play-colors-xt1563-3-geracao-desbloqueado-gsm-dual-chip-4g-32gb/p
682,Smartphone Samsung Galaxy J6 SM-J600 Desbloqueado GSM 32GB Dual Chip Android 8.0 Violeta,"R$ 1.441,90","R$ 1.441,90", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600-desbloqueado-gsm-32gb-dual-chip-android-8-0-violeta/p
683,Smartphone Samsung Galaxy S6 SM-G920I Desbloqueado GSM 4G 32GB Android Preto,"R$ 1.439,10","R$ 1.439,10", Abr/2015,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s6-sm-g920i-desbloqueado-gsm-4g-32gb-android-preto/p
684,Smartphone Motorola Moto G8 Power Desbloqueado Dual Chip 64GB Android 10 Preto + Máquina de Cartão SumUp,"R$ 1.435,83","R$ 1.435,83", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g8-power-desbloqueado-dual-chip-64gb-android-10-preto-maquina-de-cartao-sumup/p
685,Smartphone Samsung Galaxy J6 SM-J600G/DS Desbloqueado Dual Chip 32GB Android 8.0 Prata,"R$ 1.460,90","R$ 1.431,90", Set/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600g-ds-desbloqueado-dual-chip-32gb-android-8-0-prata/p
686,Smartphone Xiaomi Redmi Note 8 Desbloqueado 128GB Android 9.0 Pie Azul,"R$ 2.540,90","R$ 1.420,23", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-desbloqueado-128gb-android-9-0-pie-azul/p
687,Smartphone MI A3 128GB 4GB RAM Dual Versão GLOBAL,"R$ 1.413,00","R$ 1.413,00", Ago/2019,na.ssl-,https://track2.jacotei.com.br/r?h=eJxNUF1rwjAU%2FSslD7KBa9OmXysUqY6JoNucIOxJbpNUi2lT0lRx4n9f6mTuwn04596bnHPO6MBVW8oaJci1XTRE%2BtRwA6go6d7ARknWUY2SM%2BqUMIOd1k2bOM7xeLShgm9Z21RWdq4c1jhjHK2Xy6%2FXRegoXqTQ0g0rNnfWDeIg9CIP9%2BWMNGxTD7sRCcL4ycMDqjjo8sBTEmNCyB%2FOVrO39P7KQJT1fiIZNx%2FURiNtKEqwHQdDdADRGfmu7xIbD1ENVW9mVYHSzU7W3FrMrIxYrhdPx5Zv%2BjNbWC8dCGttchhJazp%2FH2fzew5dDW1bbmvODCeLgqtNyQyf%2B6Twg5hhP8iBxRxy5tGwIOAXlMYYzHarpeLXbeL22n7xTVJ2jc56WIDac%2F0hgPLH3gpovpXqdD0Lon%2FE7W7CRSdAoYsZKWMbMQjJs49DdPkBt7mNbg%3D%3D
688,Smartphone Caterpillar Cat S31 Desbloqueado GSM 16GB Dual Chip Android 7.0 Preto,"R$ 1.470,00","R$ 1.409,91", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-caterpillar-cat-s31-desbloqueado-gsm-16gb-dual-chip-android-7-0-preto/p
689,Smartphone Xiaomi Mi A3 Versão Global 4GB 64GB Tela 6.08 Câmera Tripla 48 Mp + 8 Mp + 2 Mp Kind Of Grey (Cinza),"R$ 1.409,90","R$ 1.409,90", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtPAjEQ%2FitND0YjLF122QcJIUoIByUeJMYbKe2sVLePzHaJSPjvdgmIl06%2Bx0zmmx7oDrBR1tAxjaOY9qjfOwhA1Ep8BejQylZ4Oj7QFusgbL13zXgwOAneRvDtkUfC6miDg3jE2JBlcZJNW6%2FXjW1RwOSTC%2BtB3XSUBqlaPQl%2Bx5FLiw5B2JMkrPFg%2FOQ65EaEBi0uA9bvy%2Bf%2Bur%2BaP89Dmf2NCODaE3YWTtAxi4pRj%2B543YY4ccrKqOxRw3UX7lVz9G5rDZB3xa1WZKnIQ0Lewi2mlixqu%2BE1SRePJOueFdScZBEryGyqATlZoXKBSguydOSenMuwK0%2FKSPJSkQXCntzOlPnhd9ertoY3jfowIANnqwpwrWTgE%2BAsk0zKKheJSAophqKooCw3eVylRRrcjbcIJ3eeJBd4zjO%2F%2FEEXnnv4sLg%2FWUf5P%2BJsnkHd1hzpMUgYDkWzIk1KAEaPvwLOpkc%3D
690,Smartphone Asus Zenfone 5 ZE620KL Desbloqueado Dual Chip 64GB Android 8.0 Preto,"R$ 2.399,00","R$ 1.407,12", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-5-ze620kl-desbloqueado-dual-chip-64gb-android-8-0-preto/p
691,IPhone 6 16GB Apple Desbloqueado GSM Prata,"R$ 1.671,12","R$ 1.400,60", Nov/2014,jacotei.com.br,https://www.jacotei.com.br/iphone-6-16gb-apple-desbloqueado-gsm-prata/p
692,"Xiaomi Phonestation Xiaomi Redmi Note 8 - Preto, Tela De 6.3, 4Gb+64Gb, Câmera Quadrupla 13Mp+48Mp/8Mp/2Mp/2Mp","R$ 1.399,00","R$ 1.399,00", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkc1u2zAQhF%2BF4MGXiJJISpRswMjBBXqpW7fpobeAopaOYskUKDJGEOTdu%2FJPmxx2gB0OJM7HN%2FoCfurcka4oTzlNaHgdARfTd%2BaA6%2BhdG02gqzcafY8HTyGM0yrLTqdTarT3YF30qXFD2vjsT6fd0LHdkzvCFHTAD7Or9wta1O8uAKvZzkNw7Df0mrXAFJOs2DdMzbLRA3jNfkbd%2BjhigMthZEWNMo%2B4TDZm252QqigKXt7HMDxOeA0D62dt8BfdYrYGaLs4rPFu4yIcHj4HwuGHteDXpQJupDWsKsGwgmvDGgs5q9smL3PbNMtWL9pvbr8WuchzKTiKLGtkY0ZDV3lalwl90X1EbFwul2me0COWQFaX6uQjDnL1zjjIjIPUhJEzkITMRMgXICqVCSm%2BNncKJSGb%2B5kJ%2BceEcLkd74p6O2bziMv8f7x41NPU7Y%2FQoufmmo9di34jIG9EnfNaFcoqu%2BTAVSWtVFraqtSYnoLzcE5Xtbqt1zqb23PP3XWAvfOv52hZfTBuYehjrz19xyOPnKiU2gipBX3%2FC9SdyJE%3D
693,"iPhone 6s Apple com 3D Touch, iOS 13, Sensor Touch ID, Câmera iSight 12MP, Wi-Fi, 4G, GPS, Bluetooth e NFC, 32GB, Cinza Espacial, Tela 4,7""","R$ 1.399,00","R$ 1.399,00", Fev/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUd9r2zAQ%2FlcOPfRJcWJbSexAKEuahkLbBRLYHgbhIl9ibbYkJLnQlv7vk7N53ZP4ftzp7r539kLOK6PZgqVJyjgLr5YikI2SvyK0zlSdDGzxzjrXRKEOwfrFeHwVgkkkevQnrBUm0rTJyY3TiZiIWZnddqE9etM5ScufKE0gddNTLVWqa5fRbdFhZZx1JM1VkkYH0mE5tLiR0d7Kofz4%2FelxdBwdNo%2Bb%2BKz%2FNYhgqIgjSyvZYpIUU85esOniNmlelsmEM41tv5va1UYTzDx8sbYhiJNAfgcH08mag%2Fq6hzTnsCftjfvDwsMdh%2FVtSw5B7dWlDpBmTzsO39ToXnEQWw7b3Z7DKv4XjAk1EDzfrznk2XYVS5V%2BQ9h4i1Jhw%2BFADYLg8x%2Fs8%2BKdRu%2FVRVMVOXM%2Bkzuqqo8FiyI7FzkRzgTh9JTJCme5KLDIM0F9Zj4YR1f3XMwH%2BHfZdZ8PrPqA%2BttgoItxr1fzdP4fMdip6Rp07CNKLt6RCSrLkk7EPn4DOpCwPg%3D%3D
694,iPhone 6s Apple 4G 32GB 4.7” Ouro Rosa,"R$ 1.549,00","R$ 1.399,00", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-ouro-rosa/p
695,Celular Xiaomi Mi8 Lite Desbloqueado GSM 128GB Dual Chip Android 8.1 Azul,"R$ 2.030,00","R$ 1.399,00", Fev/2019,jacotei.com.br,https://www.jacotei.com.br/celular-xiaomi-mi8-lite-desbloqueado-gsm-128gb-dual-chip-android-8-1-azul/p
696,Smartphone Huawei P20 Lite Desbloqueado GSM 32GB Android 8.0 Preto,"R$ 1.399,00","R$ 1.399,00", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-p20-lite-desbloqueado-gsm-32gb-android-8-0-preto/p
697,Smartphone Motorola Moto G4 Plus XT1640 Dual Chip 32GB Android 6.0 Branco Bamboo,"R$ 1.399,00","R$ 1.399,00", Set/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g4-plus-xt1640-dual-chip-32gb-android-6-0-branco-bamboo/p
698,IPhone 6 16GB Apple Desbloqueado GSM Cinza Espacial,"R$ 2.799,90","R$ 1.399,00", Nov/2014,jacotei.com.br,https://www.jacotei.com.br/iphone-6-16gb-apple-desbloqueado-gsm-cinza-espacial/p
699,"Smartphone Motorola One Xt1941 Preto 64Gb Tela De 5,9', Dual Chip, Android 8.1, Câmera Traseira Dupla, Processador Octa-Core E 4Gb De Ram - Preto","R$ 1.399,00","R$ 1.399,00", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxV0s1uozAQAOBXsXzIXhgChD9HiqpustrLRqnaHHqrBjMkbAAjYxpVVd99h7Rpu%2BLiGQ9jzye%2FymeyQ206uZShH0pPupeeONBNrU8c9taUo3Zy%2BSpH2%2FDG0bl%2BWM7n5%2FPZ12gtVWa0vjatX9j5Q4vW9UfTEWyNM9Y0CDsOHvehikO4s%2BQMpPHvn7An3ioJElCwGbGB9bHu4bYrralLyCGENbZkEfYWB6p5sRl7%2FuXOGk3DgKWxsNMOYW0sAcHUk9vd327fT5n38%2B1dqFSW83czuvZp4HtqWv1FbRzVsynVUlmP7Yov38%2Fc6eH%2FAnfaVRXZlYrTONKFgrwIEGKVJlBUiBBqVRVZXJGmeFb%2BMYdVFERBsIiSIAjzJGc83Wu5DPw88eQzNiO7hgul%2FMCTHQ%2FHmF9e4uol2Es8uslLXCYR7FWIyUtsSCSe%2BuGJSUxMYp74IBO5H3pifTOZiauZuJh54hua%2BEQTv8TUmHveYyvg%2FbCvBzB2OAz1oaOSc2aSeKpLzqeLNNVFHiPm0UJFVbFI4yBDjDMO4yzl6oEnoUt1lqfX8GPi9fXJTDzo6GDsy6U0yb4lrsXUjA1a%2BcZblinlIooKLMpcvv0DcBTeog%3D%3D
700,iPhone 6s Apple 4G 32GB 4.7” Cinza Espacial,"R$ 2.202,00","R$ 1.399,00", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-cinza-espacial/p
