modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"Iphone Apple Se 32gb Desbloqueado Tela 4"". 4g/Wi-Fi. 12mp E Gps - Cinza Espacial","R$ 1.499,90","R$ 1.499,90", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUcFqGzEQ%2FRUhsE%2F2eiVZa63BFOPEpdDSQwu9FII0GtkiykrR7sakIf9eeZvQFuYw780M8%2BbNC33C3PvY0S1lFaMLOjwnLACCh%2FsCU452hIFuX%2BiYQymchyH129VqyBruMfNKWznlFcSHd3Y1jX%2FQADsO4FBxbp1V0gqz4UJu3NpKV6vWuWbud7JVDKFliCCsM8wp1TiGfB530nCta%2BHQGNZqaDhsBNRKzTNanxGGu6JqN2maif2MH0tcLpdKP2D2oDvdX2VVJhd%2BOmWIJROKCS6aeiaOLuvucSZu9sfPy1oseS0aNuMNJp0La%2FhFOx%2B8trEvbEzdn9b94euXgs%2BhwBAvmItTkIBu60rJBX3SYSwmsnXbVu2CdkVNce5TOscOyT6lgOQbEsFPhtxgb0J8HLGsIN8xaLL%2BSSuyPq1%2B%2BOXRV4Txh0RuycfUkyU5%2BO6XJrd90uB1%2BPutsRza%2B1OHtnDROcx33l5fCq7WykrTKuVMrS1fozC1EQIQLLv%2Bux9ixqlbyHf0Jnj%2Fn4nXE%2FWAp5ifp3a5%2BYd4mzhgGIPO9LWUcrGDlp28lW1NX38DgNfBbA%3D%3D,2020-04-07
Smartphone Sony Xperia Xa1 G3116 Desbloqueado GSM Dual Chip 32GB Android 7.0 Branco,"R$ 1.700,00","R$ 1.499,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-xa1-g3116-desbloqueado-gsm-dual-chip-32gb-android-7-0-branco/p,2020-04-07
Smartphone LG K10 M320TV Power Desbloqueado GSM 32GB Dual Chip TV Digital Android 7.0 Titânio,"R$ 1.499,00","R$ 1.499,00", Abr/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k10-m320tv-power-desbloqueado-gsm-32gb-dual-chip-tv-digital-android-7-0-titanio/p,2020-04-07
iPhone SE Apple 16GB 4” 4G iOS 9 Ouro Rosa,"R$ 1.709,90","R$ 1.499,00", Mai/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-se-apple-16gb-4-4g-ios-9-ouro-rosa/p,2020-04-07
Smartphone Sony Xperia Xa1 G3116 Desbloqueado GSM Dual Chip 32GB Android 7.0 Rose,"R$ 1.499,00","R$ 1.499,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-xa1-g3116-desbloqueado-gsm-dual-chip-32gb-android-7-0-rose/p,2020-04-07
Smartphone Huawei P30 Lite Desbloqueado 128GB Dual Chip Android 9.0 Preto,"R$ 1.666,47","R$ 1.499,00", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-p30-lite-desbloqueado-128gb-dual-chip-android-9-0-preto/p,2020-04-07
Smartphone Xiaomi Mi Max 3 Desbloqueado 64GB Dual Chip Android 8.1 Preto,"R$ 1.497,00","R$ 1.497,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-mi-max-3-desbloqueado-64gb-dual-chip-android-8-1-preto/p,2020-04-07
Smartphone Samsung Galaxy A8 Plus SM-A730F Desbloqueado GSM Dual Chip 64GB Android 7.1 Dourado,"R$ 2.299,00","R$ 1.495,12", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a8-plus-sm-a730f-desbloqueado-gsm-dual-chip-64gb-android-7-1-dourado/p,2020-04-07
Smartphone Xiaomi Redmi Note 8T Desbloqueado 64GB Dual Chip Versão Global Android 9.1 Pie,"R$ 1.702,31","R$ 1.495,00", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-64gb-dual-chip-versao-global-android-9-1-pie-cinza/p,2020-04-07
iPhone 6s Apple 4G 16GB 4.7” Cinza Espacial,"R$ 1.494,60","R$ 1.494,60", Nov/2015,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-16gb-4-7-cinza-espacial/p,2020-04-07
"Smartphone Asus Zenfone Max Plus M1 X018DC ZB570TL 5.7"" 4GB + 32GB Octa Núcleo Fingerprint Android 7.0","R$ 1.494,18","R$ 1.494,18", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-plus-m1-x018dc-zb570tl-5-7-4gb-32gb-octa-nucleo-fingerprint-android-7-0/p,2020-04-07
Smartphone Huawei Mate 10 Lite Desbloqueado GSM Dual Chip 64GB Android 7.0 Preto,"R$ 1.499,00","R$ 1.493,66", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-mate-10-lite-desbloqueado-gsm-dual-chip-64gb-android-7-0-preto/p,2020-04-07
Celular Xiaomi Mi8 Lite Desbloqueado GSM 128GB Dual Chip Android 8.1 Azul,"R$ 2.030,00","R$ 1.489,99", Fev/2019,jacotei.com.br,https://www.jacotei.com.br/celular-xiaomi-mi8-lite-desbloqueado-gsm-128gb-dual-chip-android-8-1-azul/p,2020-04-07
Smartphone Xiaomi Redmi Note 8 Desbloqueado 128GB Android 9.0 Pie Azul,"R$ 2.194,90","R$ 1.489,90", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-desbloqueado-128gb-android-9-0-pie-azul/p,2020-04-07
Smartphone Xiaomi Redmi Note 6 Pro 64GB Dual Chip Tela 6.26 Câmera Dupla 12MP+5MP,"R$ 1.489,00","R$ 1.489,00", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-6-pro-64gb-dual-chip-tela-6-26-camera-dupla-12mp-5mp/p,2020-04-07
Smartphone Asus Zenfone Zoom S ZE553KL Desbloqueado Dual Chip GSM 64GB Android 6.0 Rose,"R$ 1.599,99","R$ 1.487,99", Mai/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-zoom-s-ze553kl-desbloqueado-dual-chip-gsm-64gb-android-6-0-rose/p,2020-04-07
Smartphone Asus Zenfone Zoom S ZE553KL Desbloqueado Dual Chip 64GB Android 6.0 Prata,"R$ 2.652,51","R$ 1.487,99", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-zoom-s-ze553kl-desbloqueado-dual-chip-64gb-android-6-0-prata/p,2020-04-07
"Smartphone Samsung Galaxy J8 SM-J810M Desbloqueado Tela 6"" Dual Chip 64GB Android 8.0 Oreo Prata","R$ 2.134,56","R$ 1.487,91", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j8-sm-j810m-desbloqueado-tela-6-dual-chip-64gb-android-8-0-oreo-prata/p,2020-04-07
