,title,old_price,price,parcelas,image_link,product_link,produto_disponível
3535,Usado: iPhone SE 16GB Cinza Espacial Bom,639.0,639.0,"Até 10xdeR$63,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbe/h20/h00/h00/14027376361502.jpg,www.carrefour.com.br/Usado-iPhone-SE-16GB-Cinza-Espacial-Bom/p/MP18040493,No
3536,Smartphone Motorola Moto G5s 32GB RAM 4GB Tela 5.2 Câmera 16MP XT1797 Cinza,639.0,639.0,"Até 10xdeR$63,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hac/hf2/h00/h00/13545686204446.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-G5s-32GB-RAM-4GB-Tela-5-2-Camera-16MP-XT1797-Cinza/p/MV14192184,No
3537,Smartphone LG K10 Novo LGM250ds.ABRAGK 32GB Dourado 4G Tela 5.3,639.0,639.0,"Até 10xdeR$63,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb8/hbd/h00/h00/9175530274846.jpg,www.carrefour.com.br/Smartphone-LG-K10-Novo-LGM250ds-ABRAGK-32GB-Dourado-4G-Tela-5-3-Camera-13MP-Android-7-0/p/5005990,No
3538,Smartphone Motorola Moto E4 XT1763 16GB Titanium Tela 5.0,639.0,639.0,"Até 10xdeR$63,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h30/hb7/h00/h00/9395059294238.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E4-XT1763-16GB-Titanium-Tela-5-0-Camera-8-MP-Android-7-1-1/p/5073618,No
3539,"Smartphone Ms45 4G Tela 4,5 Câmera 8MP+5MP Android 7.0 1GB RAM Preto Multilaser - NB748",635.24,635.24,"Até 10xdeR$63,52  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h13/h33/h00/h00/13506693857310.jpg,www.carrefour.com.br/Smartphone-Ms45-4G-Tela-4-5-Camera-8MP-5MP-Android-7-0-1GB-RAM-Preto-Multilaser-NB748/p/MP15212460,No
3540,"Smartphone Multilaser MS50, Branco Colors, Tela de 5´´, 8GB, 8MP",635.0,635.0,"Até 10xdeR$63,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6d/h88/h00/h00/11473319723038.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50-Branco-Colors-Tela-de-5-8GB-8MP/p/MP09284404,No
3541,"Smartphone Multilaser NB730 MS50G 3G 5,5 Pol. RAM 1GB Câmera 8MP+5MP Android 8.1 Bluetooth 8GB Prata/Preto",634.89,634.89,"Até 10xdeR$63,49  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc3/h78/h00/h00/13005109854238.jpg,www.carrefour.com.br/Smartphone-Multilaser-NB730-MS50G-3G-5-5-Pol-RAM-1GB-Camera-8MP-5MP-Android-8-1-Bluetooth-8GB-Prata-Preto/p/MP13523557,No
3542,Smartphone LG K9 TV LMX210BMW Azul,633.9,633.9,"Até 10xdeR$63,39  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h86/h81/h00/h00/13528153522206.jpg,www.carrefour.com.br/Smartphone-LG-K9-TV-LMX210BMW-Azul/p/MP14663920,No
3543,Smartphone / Samsung / J2 Core / Tela de 5 / Dual Sim / 16GB - Lavander,633.68,633.68,"Até 10xdeR$63,37  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4a/h0b/h00/h00/15133889003550.jpg,www.carrefour.com.br/Smartphone-Samsung-J2-Core-Tela-de-5-Dual-Sim-16GB-Lavander/p/MP19976483,No
3544,Smartphone Samsung Galaxy  J2 Core 4G Dual Tela 5' 16GB Câm 8MP Preto,633.6,633.6,"Até 10xdeR$63,36  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7e/h56/h00/h00/14689231011870.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Core-4G-Dual-Tela-5-16GB-Cam-8MP-Preto/p/MP19241102,No
3545,Smartphone TCL C9 5199L 32GB com Dual Chip Tela 6' 4G Wi-Fi Dual 12+2MP Preto TCL,632.9,632.9,"Até 10xdeR$63,29  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h35/h21/h00/h00/13507081502750.jpg,www.carrefour.com.br/Smartphone-TCL-C9-5199L-32GB-com-Dual-Chip-Tela-6-4G-Wi-Fi-Dual-12-2MP-Preto-TCL/p/MP15203206,No
3546,Smartphone Multilaser MS50l 3g Quadcore 1gb Ram Tela 5' Dual Chip Android 7 Dourado P9052,632.5,632.5,"Até 10xdeR$63,25  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb4/h7f/h00/h00/13755265941534.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50l-3g-Quadcore-1gb-Ram-Tela-5-Dual-Chip-Android-7-Dourado-P9052/p/MV10969269,No
3547,Smartphone Samsung Galaxy J4 Core 16GB Azul 4G Tela 6.0,632.22,632.22,"Até 10xdeR$63,22  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha5/hc9/h00/h00/13695933906974.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J4-Core-16GB-Azul-4G-Tela-6-0-Camera-8MP-Selfie-5MP-Dual-Chip-Android-Go-8-1/p/MP21008042,No
3548,Smartphone Samsung Galaxy J4 Core 16GB Azul 4G Tela 6.0,632.22,632.22,"Até 10xdeR$63,22  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha5/hc9/h00/h00/13695933906974.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J4-Core-16GB-Azul-4G-Tela-6-0-Camera-8MP-Selfie-5MP-Dual-Chip-Android-Go-8-1/p/5590345,No
3549,Usado: Smartphone Samsung Galaxy J7 Branco 16GB 5.5' Android 6.0.1 Marshmallow SM-J700M/DS - Muito Bom,630.0,630.0,"Até 10xdeR$63,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4d/hd7/h00/h00/26632389918750.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-J7-Branco-16GB-5-5-Android-6-0-1-Marshmallow-SM-J700M-DS-Muito-Bom/p/MV23896201,No
3550,Usado: Smartphone Samsung Galaxy A7 2017 Rosa 32GB 5.7' Android 8.0 Oreo SM-A720F/DS - Muito Bom,630.0,630.0,"Até 10xdeR$63,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hcf/hfc/h00/h00/26630803619870.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-A7-2017-Rosa-32GB-5-7-Android-8-0-Oreo-SM-A720F-DS-Muito-Bom/p/MV23902190,No
3551,Usado: Smartphone Asus Zenfone 3 Dourado 32GB 5.2 Android 6.0.1 Marshmallow ZE520KL - Muito Bom,630.0,630.0,"Até 10xdeR$63,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf3/hd9/h00/h00/26609818992670.jpg,www.carrefour.com.br/Usado-Smartphone-Asus-Zenfone-3-Dourado-32GB-5-2-Android-6-0-1-Marshmallow-ZE520KL-Muito-Bom/p/MV23861656,No
3552,Smartphone / Xiaomi / MI GO / 8GB / Tela de 5 / Dual Sim - Azul,630.0,630.0,"Até 10xdeR$63,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4c/hde/h00/h00/15133914824734.jpg,www.carrefour.com.br/Smartphone-Xiaomi-MI-GO-8GB-Tela-de-5-Dual-Sim-Azul/p/MP19976474,No
3553,Smartphone Xiaomi Redmi GO CX-263 16GB Azul,629.9,629.9,"Até 10xdeR$62,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd8/h62/h00/h00/14830239023134.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Redmi-GO-CX-263-16GB-Azul/p/MP19509373,No
3554,Smartphone Samsung Galaxy J2 Core 16GB Dual 5'' 8MP - Preto,629.9,629.9,"Até 10xdeR$62,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h00/h35/h00/h00/13526439821342.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Core-16GB-Dual-5-8MP-Preto/p/MP14248730,No
3555,Smartphone Samsung Galaxy J2 Core 16GB Dual 5'' 8MP - Prata,629.9,629.9,"Até 10xdeR$62,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h65/h1e/h00/h00/13287862730782.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Core-16GB-Dual-5-8MP-Prata/p/MP14248716,No
3556,Smartphone Samsung Galaxy J2 Core 16GB Dual 5'' 8MP - Preto,629.9,629.9,"Até 10xdeR$62,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8d/hc3/h00/h00/13526443032606.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Core-16GB-Dual-5-8MP-Preto/p/MP14265031,No
3557,Smartphone Samsung Galaxy J2 Prime New Dual Chip Dourado - Android 6.0.1 Tela 5.0 16GB 4G,629.82,629.82,"Até 10xdeR$62,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h73/h8f/h00/h00/12927491309598.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Prime-New-Dual-Chip-Dourado-Android-6-0-1-Tela-5-0-16GB-4G/p/MP13423700,No
3558,Usado: Sony Xperia Z3 Dual Cobre Excelente - Trocafone,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2e/h5c/h00/h00/14691769843742.jpg,www.carrefour.com.br/Usado-Sony-Xperia-Z3-Dual-Cobre-Excelente-Trocafone/p/MP19254012,No
3559,Smartphone LG K11 Plus 32GB Dual Chip Android Octa Core Câmera 13MP Azul,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1f/h48/h00/h00/14893932609566.jpg,www.carrefour.com.br/Smartphone-LG-K11-Plus-32GB-Dual-Chip-Android-Octa-Core-Camera-13MP-Azul/p/MV19603164,No
3560,Smartphone Quantum You 32GB 3GB RAM Tela HD 5.0` Câmera 13MP - Azul,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h79/h83/h00/h00/14690706063390.jpg,www.carrefour.com.br/Smartphone-Quantum-You-32GB-3GB-RAM-Tela-HD-5-0%60-Camera-13MP-Azul/p/MP19252002,No
3561,Smartphone Alcatel Idol4 Lite 16GB 3GB RAM Tela 5.2` Câmera 13MP - Preto/Dourado,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7b/h3f/h00/h00/12985882607646.jpg,www.carrefour.com.br/Smartphone-Alcatel-Idol4-Lite-16GB-3GB-RAM-Tela-5-2%60-Camera-13MP-Preto-Dourado/p/MP13498657,No
3562,Smartphone Motorola Moto E5 32GB Platinum 4G Tela 5.7,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h58/h4a/h00/h00/13811400441886.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E5-32GB-Platinum-4G-Tela-5-7-Camera-13MP-Sefie-5MP-Dual-Chip-Android-8-0-Oreo/p/5575915,No
3563,"Smartphone Asus Zenfone Max M1 32GB 2GB Tela de 5,2' Câmera - Preto",629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h77/hf7/h00/h00/13350827163678.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Max-M1-32GB-2GB-Tela-de-5-2-Camera-Preto/p/MP14406208,No
3564,Smartphone Asus Zenfone Live L1 Octacore 32GB Dourado 4G Tela 5.5,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8d/h49/h00/h00/13514070196254.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Live-L1-Octacore-32GB-Dourado-4G-Tela-5-5-Camera-13MP-Selfie-5MP-Dual-Chip-Android-8/p/5672651,No
3565,Usado: iPhone SE 16GB Dourado Muito Bom,629.0,629.0,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6f/h60/h00/h00/14027796971550.jpg,www.carrefour.com.br/Usado-iPhone-SE-16GB-Dourado-Muito-Bom/p/MP18040300,No
3566,Smartphone Samsung Galaxy J4 Core Tela infinita de 6` Câmera Traseira 8MP 16GB Dual Chip - Preto,597.55,597.55,"Até 10xdeR$62,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hed/ha2/h00/h00/13222787219486.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J4-Core-Tela-infinita-de-6%60-Camera-Traseira-8MP-16GB-Dual-Chip-Preto/p/MP14064477,No
3567,USADO - SMARTPHONE MOTOROLA MOTO G5 PLUS XT1683 32GB CINZA,628.88,628.88,"Até 10xdeR$62,89  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hda/h49/h00/h00/13544069791774.jpg,www.carrefour.com.br/USADO-SMARTPHONE-MOTOROLA-MOTO-G5-PLUS-XT1683-32GB-CINZA/p/MP15325822,No
3568,Smartphone LG K10 K430TV 16GB Azul Escuro 4G Tela 5.3,628.0,628.0,"Até 10xdeR$62,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h75/hfc/h00/h00/13657881116702.jpg,www.carrefour.com.br/Smartphone-LG-K10-K430TV-16GB-Azul-Escuro-4G-Tela-5-3-Camera-13MP-Android-6-0/p/9814167,No
3569,Smartphone Xiaomi Redmi Go Dual Sim 16GB 5.0'  - Azul,626.04,626.04,"Até 10xdeR$62,60  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h71/had/h00/h00/14842987937822.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Redmi-Go-Dual-Sim-16GB-5-0-Azul/p/MP19516273,No
3570,"Smartphone Positivo Twist, 5', 3G, Android 7.0, 8MB, 16GB - Rosa",625.9,625.9,"Até 10xdeR$62,59  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h90/h2d/h00/h00/11891853721630.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-5-3G-Android-7-0-8MB-16GB-Rosa/p/MP11437859,No
3571,Smartphone / Motorola / Moto E4 Plus XT-1773 / Tela de 5.5 / Dual Sim / 16GB - Cinza,622.95,622.95,"Até 10xdeR$62,30  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb2/h98/h00/h00/15186939215902.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E4-Plus-XT-1773-Tela-de-5-5-Dual-Sim-16GB-Cinza/p/MP20071395,No
3572,Usado: Smartphone Samsung Galaxy A5 Duos 2016 Dourado 16GB 5.2' Android 6.0.1 Marshmallow SM-A510M/DS - Excelente,619.99,619.99,"Até 10xdeR$62,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd0/h31/h00/h00/26615853088798.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-A5-Duos-2016-Dourado-16GB-5-2-Android-6-0-1-Marshmallow-SM-A510M-DS-Excelente/p/MV23883089,No
3573,"Smartphone Samsung J4 Core, Cobre, J410M,  Tela de 6', 16GB, 8MP",619.9,619.9,"Até 10xdeR$61,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h77/h86/h00/h00/13324107350046.jpg,www.carrefour.com.br/Smartphone-Samsung-J4-Core-Cobre-J410M-Tela-de-6-16GB-8MP/p/MP14321669,No
3574,Smartphone Samsung Galaxy J3 Duos 2016 8GB Preto 4G Tela 5,619.5,619.5,"Até 10xdeR$61,95  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h80/h7e/h00/h00/11959948312606.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J3-Duos-2016-8GB-Preto-4G-Tela-5-Camera-8MP-Android-5-1/p/9835695,No
3575,USADO: iPhone 5S Apple 32GB Cinza Espacial Seminovo (Excelente) - Mais Barato Store,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h54/h62/h00/h00/14618223738910.jpg,www.carrefour.com.br/USADO-iPhone-5S-Apple-32GB-Cinza-Espacial-Seminovo-Excelente-Mais-Barato-Store/p/MV19131028,No
3576,Smartphone Xiaomi Redmi 7A 2GB Ram Tela 5.45 16GB Camera 12MP - Preto,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h32/hd5/h00/h00/14837590261790.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Redmi-7A-2GB-Ram-Tela-5-45-16GB-Camera-12MP-Preto/p/MP19476066,No
3577,Smartphone Multilaser MS50R 3G Camera 8MP + 5.0PM Ram 1 GB Flash 8Gb Android 5 Polegadas Dual Chip Dourado - P9507 (NB266-507),619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hcc/h11/h00/h00/12052025212958.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50R-3G-Camera-8MP-5-0PM-Ram-1-GB-Flash-8Gb-Android-5-Polegadas-Dual-Chip-Dourado-P9507-NB266-507/p/MP11644129,No
3578,Usado: iPhone 5 32GB Preto Bom - Trocafone,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc9/he0/h00/h00/14618285146142.jpg,www.carrefour.com.br/Usado-iPhone-5-32GB-Preto-Bom-Trocafone/p/MP19133031,No
3579,Smartphone Alcatel Idol4 Lite 16GB 3GB RAM Octa-Core Tela 5.2` Câmera 13MP Single Chip - Preto/Dourado,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h44/h58/h00/h00/13162273407006.jpg,www.carrefour.com.br/Smartphone-Alcatel-Idol4-Lite-16GB-3GB-RAM-Octa-Core-Tela-5-2%60-Camera-13MP-Single-Chip-Preto-Dourado/p/MP13938517,No
3580,Smartphone LG K11+ 32GB Dual Chip Tela 5.3` Octa Core 1.5 Ghz 4G Câmera 13MP - Azul,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h65/h32/h00/h00/13539191029790.jpg,www.carrefour.com.br/Smartphone-LG-K11-32GB-Dual-Chip-Tela-5-3%60-Octa-Core-1-5-Ghz-4G-Camera-13MP-Azul/p/MP13166764,No
3581,Usado: iPhone 5S 32GB Cinza Espacial Muito Bom,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h43/h58/h00/h00/14027807784990.jpg,www.carrefour.com.br/Usado-iPhone-5S-32GB-Cinza-Espacial-Muito-Bom/p/MP18040294,No
3582,Smartphone Asus ZB555 ZENFONE Max M2 Vermelho 32 GB,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h19/h25/h00/h00/14004563017758.jpg,www.carrefour.com.br/Smartphone-Asus-ZB555-ZENFONE-Max-M2-Vermelho-32-GB/p/MP18004602,No
3583,Smartphone LG K11 Alpha LMX410BTW Dourado,619.0,619.0,"Até 10xdeR$61,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8c/hc1/h00/h00/12871760609310.jpg,www.carrefour.com.br/Smartphone-LG-K11-Alpha-LMX410BTW-Dourado/p/MP13353612,No
3584,"Smartphone Alcatel A2 XL, 6', 3G, Android 5.1, 13MP, 16GB - Preto",618.48,618.48,"Até 10xdeR$61,85  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9a/hba/h00/h00/11891833667614.jpg,www.carrefour.com.br/Smartphone-Alcatel-A2-XL-6-3G-Android-5-1-13MP-16GB-Preto/p/MP11437847,No
3585,Smartphone CCE Motion Plus SK504 3G Tela 5 Polegadas 4GB Android 4.1 Câmera 8MP Dual Chip Branco,616.6,616.6,"Até 10xdeR$61,66  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h25/h7c/h00/h00/11782178734110.jpg,www.carrefour.com.br/Smartphone-CCE-Motion-Plus-SK504-3G-Tela-5-Polegadas-4GB-Android-4-1-Camera-8MP-Dual-Chip-Branco/p/MV11301933,No
3586,"Smartphone MS60F 4G Tela 5,5",614.8,614.8,"Até 10xdeR$61,48  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8d/hdb/h00/h00/10832960323614.jpg,www.carrefour.com.br/Smartphone-MS60F-4G-Tela-5-5-Sensor-de-impressao-digital-1GB-RAM-Dual-Chip-Android-7-Multilaser-Preto-P9055-P9055/p/MP03191651,No
3587,Smartphone LG K12+ LMX420BMW 32GB Dual Chip Tela 5.7' 4G Wi-Fi Câmera 16MP LG,610.0,610.0,"Até 10xdeR$61,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h59/hd6/h00/h00/13592074649630.jpg,www.carrefour.com.br/Smartphone-LG-K12-LMX420BMW-32GB-Dual-Chip-Tela-5-7-4G-Wi-Fi-Camera-16MP-LG/p/MP15529400,No
3588,Smartphone TCL L9 Plus 32GB 8MP 5.5'' TV Digital 5101J - Preto,609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd8/h16/h00/h00/17450122346526.jpg,www.carrefour.com.br/Smartphone-TCL-L9-Plus-32GB-8MP-5-5-TV-Digital-5101J-Preto/p/MP23240068,No
3589,Smartphone TCL L9 Plus 32GB 8MP 5.5'' TV Digital 5101J - Preto,609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h96/h8f/h00/h00/17329753587742.jpg,www.carrefour.com.br/Smartphone-TCL-L9-Plus-32GB-8MP-5-5-TV-Digital-5101J-Preto/p/MP23001123,No
3590,"Smartphone Motorola Moto E5, Platinum, XT1944, Tela de 5.7, 16GB, 13MP",609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h43/he6/h00/h00/13527137648670.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E5-Platinum-XT1944-Tela-de-5-7-16GB-13MP/p/MP11968311,No
3591,"Smartphone Positivo Twist, Dourado/Azul, S520, Tela de 5.0', 8GB, 8MP",609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hca/h93/h00/h00/14556630745118.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-Dourado-Azul-S520-Tela-de-5-0-8GB-8MP/p/MP19019014,No
3592,Smartphone Samsung Galaxy J4 Core 16GB Dual 6¿ 8MP - Preto,609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbc/h0d/h00/h00/13287859453982.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J4-Core-16GB-Dual-6-8MP-Preto/p/MP14248718,No
3593,"Smartphone Motorola Moto E5, Ouro, XT1944, Tela de 5.7, 16GB, 13MP",609.9,609.9,"Até 10xdeR$60,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0b/h1b/h00/h00/13527190110238.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E5-Ouro-XT1944-Tela-de-5-7-16GB-13MP/p/MP11968267,No
3594,Smartphone Samsung Galaxy J2 Pro J250MZKRZTO 16GB Dourado Tela 5,609.47,609.47,"Até 10xdeR$60,95  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h3f/hee/h00/h00/10749937221662.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J2-Pro-J250MZKRZTO-16GB-Dourado-Tela-5-Camera-8MP-Android-7-1/p/5247853,No
3595,"USADO - Apple iPhone 5C, 8GB, 8MP, 1GB de Ram, Tela 4",609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h35/h51/h00/h00/26462050123806.jpg,www.carrefour.com.br/USADO-Apple-iPhone-5C-8GB-8MP-1GB-de-Ram-Tela-4-Branco-Excelente/p/MV23608488,No
3596,"USADO - Apple iPhone 5C, 8GB, 8MP, 1GB de Ram, Tela 4",609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8f/h27/h00/h00/26462046126110.jpg,www.carrefour.com.br/USADO-Apple-iPhone-5C-8GB-8MP-1GB-de-Ram-Tela-4-Azul-Excelente/p/MV23605497,No
3597,USADO: iPhone 5 Apple 32GB Branco (Excelente) - Mais Barato Store,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h39/hac/h00/h00/9623827021854.jpg,www.carrefour.com.br/USADO-iPhone-5-Apple-32GB-Branco-Excelente-Mais-Barato-Store/p/MP01963258,No
3598,USADO: iPhone 5 Apple 64GB Preto (Bom) - Mais Barato Store,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h60/h5b/h00/h00/13593230508062.jpg,www.carrefour.com.br/USADO-iPhone-5-Apple-64GB-Preto-Bom-Mais-Barato-Store/p/MP15528867,No
3599,USADO: iPhone 5 Apple 64GB Branco (Muito Bom) - Mais Barato Store,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h98/hcf/h00/h00/10574639136798.jpg,www.carrefour.com.br/USADO-iPhone-5-Apple-64GB-Branco-Muito-Bom-Mais-Barato-Store/p/MP02835255,No
3600,Usado: iPhone SE 16GB Prateado Bom,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h19/h75/h00/h00/14184823914526.jpg,www.carrefour.com.br/Usado-iPhone-SE-16GB-Prateado-Bom/p/MP18325029,No
3601,Usado: iPhone SE 16GB Ouro Rosa Bom,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h88/h59/h00/h00/14184825290782.jpg,www.carrefour.com.br/Usado-iPhone-SE-16GB-Ouro-Rosa-Bom/p/MP18325028,No
3602,USADO: iPhone 5 Apple 64GB Branco (Bom) - Mais Barato Store,609.0,609.0,"Até 10xdeR$60,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h82/hfe/h00/h00/13593212682270.jpg,www.carrefour.com.br/USADO-iPhone-5-Apple-64GB-Branco-Bom-Mais-Barato-Store/p/MP15528900,No
3603,"Smartphone Multilaser MS60X Plus 2GB RAM 16GB Tela 5,7¿ Android 8.1 Câmera 13MP+8MP Preto - P9083 P9083",607.05,607.05,"Até 10xdeR$60,70  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he2/hee/h00/h00/13333156102174.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS60X-Plus-2GB-RAM-16GB-Tela-5-7-Android-8-1-Camera-13MP-8MP-Preto-P9083-P9083/p/MP14334946,No
3604,"Smartphone Multilaser MS60X Plus 2GB RAM 16GB Tela 5,7¿ Android 8.1 Câmera 13MP+8MP Dourado/Branco - P9084 P9084",607.05,607.05,"Até 10xdeR$60,70  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h28/h58/h00/h00/13333157740574.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS60X-Plus-2GB-RAM-16GB-Tela-5-7-Android-8-1-Camera-13MP-8MP-Dourado-Branco-P9084-P9084/p/MP14334945,No
3605,"Smartphone Multilaser MS60X 1GB RAM 16GB Tela 5,7¿ Android 8.1 Câmera 13MP+8MP Dourado/Branco - P9082 P9082",605.88,605.88,"Até 10xdeR$60,59  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb8/hd7/h00/h00/13333054521374.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS60X-1GB-RAM-16GB-Tela-5-7-Android-8-1-Camera-13MP-8MP-Dourado-Branco-P9082-P9082/p/MP14338404,No
