modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_anuncio,timestamp
BEYONDSKY EYEMIND 2 3 eixos FPV Handheld Gimbal Estabilizador para GoPro 4/5/6/7 Camera 6.5 polegadas Android iOS Smartphone Redbey,"R$ 2.070,90","R$ 2.070,90", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d6007b96c28a3cb507cf997&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F172404790%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
BEYONDSKY EYEMIND 2 3 eixos FPV Handheld Gimbal Estabilizador para GoPro 4/5/6/7 Camera 6.5 polegadas Android iOS Smartphone,"R$ 2.070,90","R$ 2.070,90", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d8c2d186c28a3cb50bd0397&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F439239755%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy A31 Azul 128GB, 4GB RAM, Tela Infinita de 6.4"", Câmera Traseira Quádrupla, Leitor Digital na Tela e Android 10.0","R$ 2.069,10","R$ 2.069,10", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/55005950?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=55005950&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-55005950,Thu May 21 23:18:32 2020
VLOG bolso de 3 Eixos Handheld Smartphone Gimbal Estabilizador,"R$ 2.052,66","R$ 2.052,66", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e28bd94f8e95eac3dea7038&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1452894869%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Huawei Honor 9 Desbloqueado 64GB Dual Chip Android 7.0 Azul,"R$ 2.049,68","R$ 2.049,68", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-honor-9-desbloqueado-64gb-dual-chip-android-7-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A7 2016 Duos SM-A710M/DS Desbloqueado GSM Dual Chip 4G Android 5.1 16GB Dourado,"R$ 2.045,91","R$ 2.045,91", Jan/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-2016-duos-sm-a710m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb-dourado/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto Z3 Play XT1929-5 Desbloqueado 128GB Dual Chip Android 8.0 Ônix,"R$ 2.199,90","R$ 2.045,91", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-z3-play-xt1929-5-desbloqueado-128gb-dual-chip-android-8-0-onix/p,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto Z2 Play Polaroid Edition Dual Chip Android 7.1.1 Nougat Tela 5.5"" Octa-Core 2.2 GHz 64GB 4G Câmera 12MP - Platinum","R$ 2.025,06","R$ 2.025,06", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5a8d8663ebb19ac62c2b5617&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F133171701%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto Z2 Play Polaroid Edition Dual Chip Android 7.1.1 Nougat Tela 5.5"" Octa-Core 2.2 GHz 64GB 4G Câmera 12MP - Platinum","R$ 2.025,06","R$ 2.025,06", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5a8d7aa8ebb19ac62c2b4799&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F133171701%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Oukitel K13 Pro Quad Core 6.41 polegadas 11000mAh bateria 8MP + 16MP câmera 1560x720 resolução de 64GB + 4GB Celular Smartphone,"R$ 2.020,32","R$ 2.020,32", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb68285f8e95eac3d9c9db8&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1700999572%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Branco,"R$ 2.510,07","R$ 2.014,90", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-branco/p,Thu May 21 23:18:32 2020
New VLOG bolso de 3 Eixos Handheld Smartphone Gimbal Estabilizador Professional video accessories Balancer,"R$ 2.005,55","R$ 2.005,55", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5dbedc246c28a3cb50408747&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1265180318%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola Moto Maxx XT1225 4G Desbloqueado 64GB Preto,"R$ 1.999,99","R$ 1.999,99", Nov/2014,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-maxx-xt1225-desbloqueado-gsm-preto/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 7 Desbloqueado 32GB Android 9.0 Azul,"R$ 1.999,99","R$ 1.999,99", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-7-desbloqueado-32gb-android-9-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 4 Max DTV ZC554KL Desbloqueado GSM Dual Chip 16GB Android 7 Preto,"R$ 1.999,90","R$ 1.999,90", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-4-max-dtv-zc554kl-desbloqueado-gsm-dual-chip-16gb-android-7-preto/p,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 4 ZE554KL Desbloqueado GSM 32GB 3GB Android 7.0 Preto,"R$ 1.999,90","R$ 1.999,90", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-4-ze554kl-desbloqueado-gsm-32gb-3gb-android-7-0-preto/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy A5 2016 Duos A510M/DS Rose com Dual Chip, Tela 5.2"", Câmera 13MP, Android 5.1 e Processador Octa Core 1.6GHz","R$ 1.999,00","R$ 1.999,00", Mai/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/6955920?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=6955920&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-6955920,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy A7 Preto 64GB, 4GB RAM, Tela infinita de 6"", Câmera Tripla 24MP+5MP+8MP, Câmera frontal de 24MP, Dual Chip, Android 8.0","R$ 1.999,00","R$ 1.999,00", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/13924586?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=13924586&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-13924586,Thu May 21 23:18:32 2020
"Smartphone Xiaomi Redmi Note 8, 6,3"", 128GB, Octa-Core, Câmera Quádrupla 48 MP + 8 MP + 2 MP + 2 MP, Preto","R$ 1.999,00","R$ 1.999,00", Mai/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/1501266422?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1501266422&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1501266422,Thu May 21 23:18:32 2020
Smartphone LG Q7 Plus Desbloqueado Tim GSM 64GB Preto,"R$ 1.999,00","R$ 1.999,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-q7-plus-desbloqueado-tim-gsm-64gb-preto/p,Thu May 21 23:18:32 2020
Smartphone LG G5 H840 Desbloqueado GSM 4G 32GB Android 6.0 Dourado,"R$ 1.999,00","R$ 1.999,00", Jun/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-g5-h840-desbloqueado-gsm-4g-32gb-android-6-0-dourado/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A5 2016 Duos A510M/DS Desbloqueado GSM Dual Chip 4G Android 5.1 16GB Rosê,"R$ 1.999,00","R$ 1.999,00", Jan/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2016-duos-a510m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb-rose/p,Thu May 21 23:18:32 2020
iPhone 6s Apple 4G 32GB 4.7” Dourado,"R$ 2.380,90","R$ 1.999,00", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-dourado/p,Thu May 21 23:18:32 2020
Smartphone Motorola One Hyper XT2027 Desbloqueado 128GB Dual Chip Android Rosa,"R$ 2.499,00","R$ 1.998,99", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-one-hyper-xt2027-desbloqueado-128gb-dual-chip-android-rosa/p,Thu May 21 23:18:32 2020
"Smartphone Motorola One Hyper 128GB Dual Chip Android Tela 6.5"" Qualcomm Snapdragon 4G Câmera 64MP + 8MP - Rosa Boreal","R$ 1.998,99","R$ 1.998,99", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5ddeb407f8e95eac3d89d7d5&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1348709643%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Motorola One Hyper 128GB Dual Chip Android Tela 6.5"" Qualcomm Snapdragon 4G Câmera 64MP + 8MP - Rosa Boreal","R$ 1.998,99","R$ 1.998,99", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5ddf1034f8e95eac3d8a2c6d&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1348709643%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Celular Motorola Moto G8 Plus Azul Safira 64gb Câmera Tripla + Capa + Película,"R$ 1.998,00","R$ 1.998,00", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B083ZKD7TF/ref=asc_df_B083ZKD7TF1589983200000/?tag=20173568-20&creative=380333&creativeASIN=B083ZKD7TF&linkCode=asn,Thu May 21 23:18:32 2020
"Smartphone Motorola One Hyper 128GB Dual Chip Android Tela 6.5"" Qualcomm Snapdragon 4G Câmera 64MP + 8MP - Azul Oceano","R$ 1.998,00","R$ 1.998,00", Fev/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ddeb3c0f8e95eac3d89d693&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1348904772%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola One Hyper XT2027-1 Desbloqueado 128GB Dual Chip Android Azul Oceano,"R$ 2.499,00","R$ 1.998,00", Dez/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-one-hyper-xt2027-1-desbloqueado-128gb-dual-chip-android-azul-oceano/p,Thu May 21 23:18:32 2020
"Smartphone Motorola One Hyper 128GB Dual Chip Android Tela 6.5"" Qualcomm Snapdragon 4G Câmera 64MP + 8MP -  Vermelho Âmbar","R$ 1.998,00","R$ 1.998,00", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5ddeb408f8e95eac3d89d7e3&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1348709660%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola One Hyper XT2027-1 Desbloqueado 128GB Dual Chip Android Vermelho Âmbar,"R$ 2.499,00","R$ 1.998,00", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-one-hyper-xt2027-1-desbloqueado-128gb-dual-chip-android-vermelho-ambar/p,Thu May 21 23:18:32 2020
Reyno 5i Mobile Phone Snapdragon 665 AIE 12MP Quad Câmera 6.5 '' Celular 5000mAh Smartphone,"R$ 1.995,48","R$ 1.995,48", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ea98bd1f8e95eac3d5d82db&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1678426152%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 4 ZE554KL Desbloqueado GSM Dual Chip 32GB 3GB Android 7.0 Preto + SD Card 32GB,"R$ 1.995,00","R$ 1.995,00", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-4-ze554kl-desbloqueado-gsm-dual-chip-32gb-3gb-android-7-0-preto-sd-card-32gb/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A71 Azul A715F 6-7 128GB Camera Quadrupla 64MP+12MP+5MP+5MP,"R$ 1.994,00","R$ 1.994,00", Mai/2020,upload.onofreagora.com.br,https://www.onofreagora.com.br/eletro/celulares-e-smartphones/smartphone/smartphone-samsung-galaxy-a71-azul-a715f-67-128gb-camera-quadrupla-64mp12mp5mp5mp.html?utm_source=jacotei,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A50 SM-A505G Desbloqueado Dual Chip 128GB Android 9.0 Pie Branco,"R$ 1.990,00","R$ 1.990,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a50-sm-a505g-desbloqueado-dual-chip-128gb-android-9-0-pie-branco/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8T Desbloqueado 128GB Dual Chip Versão Global Android 9.1 Pie Preto,"R$ 1.990,00","R$ 1.990,00", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-128gb-dual-chip-versao-global-android-9-1-pie-preto/p,Thu May 21 23:18:32 2020
"Smartphone, Sony Xperia XA1 Plus, 32 GB, 5.5'', Preto","R$ 1.989,99","R$ 1.989,99", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B077JPGQC6/ref=asc_df_B077JPGQC61589983200000/?tag=20173568-20&creative=380333&creativeASIN=B077JPGQC6&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Sony Xperia XA1 Plus G3426 Desbloqueado GSM Dual Chip 32GB Android 8.0 Dourado,"R$ 1.989,99","R$ 1.989,99", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-xa1-plus-g3426-desbloqueado-gsm-dual-chip-32gb-android-8-0-dourado/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 7 Dual Global Tela 6.3 128Gb 4Gb Android 9.0 Pie Camera 48Mp+5Mp Desbloqueado - Preto,"R$ 1.989,90","R$ 1.989,90", Abr/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Xiaomi-Redmi-Note-7-dual-Global-Tela-6-3-128GB-4GB-Android-9-0-Pie-Camera-48MP-5MP-Desbloqueado-Preto/p/MP19484343?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo3Nzk4Mzc1LCJza3UiOiJNUDE5NDg0MzQzIiwiZ3JvdXBJZCI6Ik1QMTk0ODQzNDMiLCJsb2ciOiIwNi8wNS8yMDIwIDE3OjEyIn0,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy A9 128GB Dual Chip Android 8.0 Tela 6.3"" Octa-Core 2.2GHz 4G Câmera 24MP (f1.7) + 5MP (f2.2) + 10MP (f2.4) + 8MP (f2.4) - Preto","R$ 1.989,00","R$ 1.989,00", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5c52e0ec6c28a3cb505f719c&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F134174743%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Cinza,"R$ 2.790,00","R$ 1.974,90", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-cinza/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Azul,"R$ 2.359,00","R$ 1.969,90", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-azul/p,Thu May 21 23:18:32 2020
Handheld Vlog Phone Holder MINI 3 eixos Smartphone Gimbal Estabilizador para Mainstream Mobile Phone,"R$ 1.964,34","R$ 1.964,34", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e766541f8e95eac3d94dd36&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1583597258%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Kit Smartphone Xiaomi Redmi 7 Azul 64GB + Mi Band 4,"R$ 1.963,90","R$ 1.963,90", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5eb175c4f8e95eac3d7f6c0f&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1691516401%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi 7 Desbloqueado 64GB GSM Dual Chip Android 9 Azul,"R$ 1.963,90","R$ 1.963,90", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-7-desbloqueado-64gb-gsm-dual-chip-android-9-azul/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi 7 Desbloqueado 32GB Dual Chip Android 9 Pie Azul Cometa,"R$ 1.963,90","R$ 1.963,90", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-7-desbloqueado-32gb-dual-chip-android-9-pie-azul-cometa/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A5 2017 Duos SM-A520F/DS Desbloqueado GSM Dual Chip 32GB Android 6.0,"R$ 1.952,07","R$ 1.952,07", Fev/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2017-duos-sm-a520f-ds-desbloqueado-gsm-dual-chip-32gb-android-6-0/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8T Desbloqueado 128GB Dual Chip Versão Global Android 9.1 Pie Cinza,"R$ 1.950,00","R$ 1.950,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-128gb-dual-chip-versao-global-android-9-1-pie-cinza/p,Thu May 21 23:18:32 2020
iPhone 6s Apple 4G 16GB 4.7” Ouro Rosa,"R$ 1.950,00","R$ 1.950,00", Nov/2015,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-16gb-4-7-rosa-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy A7 64Gb Dual Android 8.0 Tela 6' Octa-Core 2.2Ghz 4G Câmera Tripla, Preto","R$ 1.949,90","R$ 1.949,90", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Samsung-Galaxy-A7-64GB-Dual-Android-8-0-Tela-6-Octa-Core-2-2GHz-4G-Camera-Tripla-Preto/p/MP13470294?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo3NDM5MzM1LCJza3UiOiJNUDEzNDcwMjk0IiwiZ3JvdXBJZCI6Ik1QMTM0NzAyOTQiLCJsb2ciOiIwNi8wNS8yMDIwIDE2OjQwIn0,Thu May 21 23:18:32 2020
"Smartphone Asus Zenfone Go ZB500KG Android 6.0 8GB Tela 5"" Azul","R$ 1.949,90","R$ 1.949,90", Fev/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-go-zb500kg-android-6-0-8gb-tela-5-azul/p,Thu May 21 23:18:32 2020
"Smartphone Huawei Desfrute 8e 5.7"" 32GB Android 8.0 Preta","R$ 1.939,80","R$ 1.939,80", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-desfrute-8e-5-7-32gb-android-8-0-preta/p,Thu May 21 23:18:32 2020
"Smartphone Xiaomi Redmi Note 9S 64GB 4GB Tela 6,67"" Versão Global Desbloqueado Azul Android 10.0","R$ 1.939,00","R$ 1.939,00", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-9s-64gb-4gb-tela-6-67-versao-global-desbloqueado-azul-android-10-0/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto Z2 Play XT1710-07 Desbloqueado GSM 64GB Dual Chip Android 7.1 Azul Topázio,"R$ 2.050,99","R$ 1.937,99", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-z2-play-xt1710-07-desbloqueado-gsm-64gb-dual-chip-android-7-1-azul-topazio/p,Thu May 21 23:18:32 2020
Celular Galaxy A51 128gb Câmera Quadrupla Samsung Bivolt,"R$ 1.930,00","R$ 1.930,00", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5eb38ae3f8e95eac3d88d4bf&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1691919613%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Verde,"R$ 2.510,07","R$ 1.926,96", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-verde/p,Thu May 21 23:18:32 2020
BDF819 8inch 3G 4G LTE Phone Call Tablet PC Android 6.0 Quad Core 4G + 32G dupla Câmeras WiFi Bluetooth Laptop EU Plug,"R$ 1.915,02","R$ 1.915,02", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9fea2df8e95eac3d4075dd&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1666982856%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
BDF819 8inch 3G 4G LTE Phone Call Tablet PC Android 6.0 Quad Core 4G + 32G dupla Câmeras WiFi Bluetooth Laptop EU Plug,"R$ 1.915,02","R$ 1.915,02", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e918149f8e95eac3d1ae55e&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1645660436%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Celular Motorola Moto G8 Plus Azul Safira 64gb Câmera Tripla 48mp + 5mp + 16mp,"R$ 1.906,94","R$ 1.906,94", Abr/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B07ZJT96CN/ref=asc_df_B07ZJT96CN1590087600000/?tag=20173568-20&creative=380333&creativeASIN=B07ZJT96CN&linkCode=asn,Thu May 21 23:18:32 2020
"Doogee N20 4G Smartphone 6.3"" Câmeras Waterdrop Tela Mobile Phone 4GB + 64GB Octa Núcleo 16MP Triplo traseira 4350mAh 10w Quick Charge","R$ 1.901,64","R$ 1.901,64", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb12e7cf8e95eac3d7cdbc4&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1690534501%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A70 SM-A705MZ Desbloqueado Dual Chip 128GB Android 9.0 Branco,"R$ 3.539,68","R$ 1.901,62", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a70-sm-a705mz-desbloqueado-dual-chip-128gb-android-9-0-branco/p,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G4 XT1626 TV Dual Chip Android 6.0 5.5"" 16GB Preto","R$ 1.900,00","R$ 1.900,00", Mai/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g4-xt1626-tv-dual-chip-android-6-0-5-5-16gb-preto/p,Thu May 21 23:18:32 2020
